created_at,text,sentiment
2023-02-13 14:19:49+00:00,"🔥Morning Giveaway!!🔥
 
@hey_wallet send 200000 $CHILI to the first 500 retweets &amp; follows

PS: In our profile you wave some dope Sneak-Peaks of what we are cooking rn, turn on notis if you like Giveaways!!!

Spread the Word about @FOXYDAO_ with your friends for a chance of WL!!",0.8302
2023-02-13 14:19:49+00:00,Abroad is not abroading oo,0.0
2023-02-13 14:19:49+00:00,"This year we are increasing council tax by a total of 3.5%. This is made up of a 1.5% general council tax precept and a 2% adult social care precept, as set out by Government for 2023/24.",0.4939
2023-02-13 14:19:50+00:00,"It's quite normal to feel overwhelmed with too many tasks. Here's a simple matrix that'll help you streamline your workload.

Wishing to turn your to-do list into a valuable tool? Sign up for our free-learning course to understand productivity in an organizational context here👇",0.7845
2023-02-13 14:19:51+00:00,"Life’s not over, I can start again",0.0
2023-02-13 14:19:52+00:00,"Mindfulness can refashion the links in the chain of actions and consequences. In doing so, it unchains us, frees us, and opens up new directions for us through the moments we call life.
#mindfulness #meditation",0.296
2023-02-13 14:19:54+00:00,"22:19:51专业 靠谱 I have nothing to do with others

I love you no matter how bad you are

Because I care about you！",0.4215
2023-02-13 14:19:57+00:00,Inspire possibilities get His knowledge and,0.5719
2023-02-13 14:19:57+00:00,"Who are active? If you are active, follow with the notifications on!
@hey_wallet

 send 30000 $CHILI to the first 25 retweets and follows 
@CryptoMerlijn

$bonk $fronk $sol $doggo $BOO $CRYPTO $CHILI",0.69
2023-02-13 14:19:58+00:00,"Permanent. Higher. Unicorn. EASY! faintly. patriarchy
؟?
سيفے

🔹KS93🔹
🔹KS93🔹
🔹KS93🔹",0.6027
2023-02-13 14:19:59+00:00,please the opening was so sickening,-0.4707
2023-02-13 14:20:03+00:00,The things we take for granted: the blending of the boundary of culture and nature and its quantification through language.,0.25
2023-02-13 14:20:03+00:00,im supposed to finish a presentation but the cfÿ tea is piping hot 👀🍵,0.0
2023-02-13 14:20:03+00:00,"Simply have which there
؟?
نمشے

🔹H4🔹
🔹H4🔹
🔹H4🔹",0.0
2023-02-13 14:20:04+00:00,"[  @N1GHTCITYLEGEND   ] 

she's  surprised  that  he  even  wanted  any .  they  would  probably  adopt  one .  a  boy .  / maybe /  two ,  if  they  were  able  to .",0.3818
2023-02-13 14:20:04+00:00,"inner-strength solider Bitterness. Temptations Recreate Attraction
؟?
سيفے

🔹JK18🔹
🔹JK18🔹
🔹JK18🔹",0.0772
2023-02-13 14:20:05+00:00,Had me thinking my appointment was not today !,0.0
2023-02-13 14:20:06+00:00,"""When you reach the end of your rope, tie a knot in it and hang on

~P1
PRIYANKA WON FOR LIFE",0.6739
2023-02-13 14:20:05+00:00,Chanyeol come back Chanyeol come back Chanyeol come back Chanyeol come back Chanyeol come back Chanyeol come back pleaseeeee baby i miss you 😭😭😭😭😭,-0.1531
2023-02-13 14:20:07+00:00,"I’m hating this era so far, like I’m glad flowers is getting all of this success but where are the performances? the interviews? the promo?! like where are they😭😭😭😭",0.8371
2023-02-13 14:20:07+00:00,"Day-after #SuperBowlLVII  thoughts:

- Travis Kelce settled the G.O.A.T. tight end debate last night. He is him.
- Isiah Pacheco was under-the-radar huge.
- Jalen Hurts was (and is) special. The next time he’s in a Super Bowl and not facing the Chiefs, I’ll be pulling for him.",0.7003
2023-02-13 14:20:09+00:00,"work-life therapeutic. Couples Tragic Happen, Christian.
؟?
نمشے

🔹VOX2🔹
🔹VOX2🔹
🔹VOX2🔹",-0.4588
2023-02-13 14:20:10+00:00,"I LOVE PSL I LOVE EVERYTHING ABOUT IT. LETS BRING UP THE BIGGEST CRICKET PARTY OF THE YEAR 🥹🥹 🎉 

And plsss send us all the good vibes (food will also do) as we embark on our favourite adventure 🕺",0.9612
2023-02-13 14:20:09+00:00,Chay 🐀🤮 #bigbrothernlbe,0.0
2023-02-13 14:20:11+00:00,Now i recieve such a nice gift but then say cant see her in valentine,0.431
2023-02-13 14:20:13+00:00,"managers happen.When Sense. Out: XAVIER. Imaginations,
؟?
سيفے

🔹M1🔹
🔹M1🔹
🔹M1🔹",0.0
2023-02-13 14:20:15+00:00,"Got haters around me, the more I betta myself the more they hate 😃",-0.8008
2023-02-13 14:20:16+00:00,e tightened their belts and en,0.0
2023-02-13 14:20:17+00:00,"Actually, you can SuperSEian

PIEflex SUPERSEian AT MOA",0.0
2023-02-13 14:20:18+00:00,"Congratulations on #3MillionLoveAPO
Many more to come ❤️",0.5994
2023-02-13 14:20:19+00:00,i think ima make some buffalo chicken dip i been wanting it baddd,0.0
2023-02-13 14:20:19+00:00,"I hope many people will come love you sincerely

#3MillionLoveAPO",0.8807
2023-02-13 14:20:20+00:00,I’m doing my makeup &amp; I just flashed back to the other night in after hours &amp; remembered I came out the restroom &amp; this girl had a baby lamb in her jacket 😂😂 *me drunk petting it like a dog*,0.0258
2023-02-13 14:20:21+00:00,"Greater visibility and ranking higher in search results than your competition can have a material impact on your bottom line.
#importanceofseo #searchengineoptimization",0.3612
2023-02-13 14:20:21+00:00,"9:19am Monday morning: already walked 8000 steps, 3 cups of coffee were had, and no job on the horizon",-0.296
2023-02-13 14:20:23+00:00,IM SO SORRY GO MY EU GHESTIES BUT IM ABKUT TO CRY BC GHOST IS GONNA BE IN THE CITY I LIVE AND IM ACTUALLY LOSI BC MY MIND NEVER DID ITBI K THEY WIULD EVER COMTO MY CITY,-0.8124
2023-02-13 14:20:25+00:00,Oh well I lost a kilo praise god I am bulimic,0.6705
2023-02-13 14:20:28+00:00,"Ultra-screwed Memoirs? nonsense,"" Eyes? Exacted. cocky
؟?
نمشے

🔹FUN273🔹
🔹FUN273🔹
🔹FUN273🔹",-0.2593
2023-02-13 14:20:29+00:00,"devoted42, generous girl, who was ready at all hours to",0.7003
2023-02-13 14:20:29+00:00,"I don't need a woman to rectify my existence
The most profound
relationship we'll ever have is the one with ourselves",0.0
2023-02-13 14:20:30+00:00,Sat at my working-from-home desk with Krejcikova/ Kudermatova on my iPad. Good start from Barbora but Kudermatova will be a tough opponent. The big question - where is that cat?? 🐈 😀,0.1431
2023-02-13 14:20:32+00:00,apple music has a karaoke feature now hahaha niceeee,0.5574
2023-02-13 14:20:33+00:00,"Oh no! My brain came out!
That's too big to be your brain!",-0.4724
2023-02-13 14:20:34+00:00,"You aren’t afraid to take chances, which emboldens those around you to live fearlessly

PIEflex SUPERSEian AT MOA",0.4404
2023-02-13 14:20:33+00:00,I’m not going to make it through the day 😵‍💫,0.0
2023-02-13 14:20:35+00:00,"22:20:32营业 面付 I have nothing to do with others

I love you no matter how bad you are

Because I care about you！",0.4215
2023-02-13 14:20:36+00:00,"2. Optimize your site for people searching with their voice

Why: in a study by @getuberall, 21% of respondents were using voice search on a weekly basis",0.4939
2023-02-13 14:20:36+00:00,South Korea nightlife so hard shit look like something in a video game,-0.5014
2023-02-13 14:20:36+00:00,"I think (during and Post-Trump era) people became accustomed to hyperbolic name calling...racist/bigot/supremacist, etc. That genie is going to be hard to put back into the bottle.",-0.1027
2023-02-13 14:20:37+00:00,"🔵⚪️⚫️Back to it this weekend
🏉1st team at home against @WheatleyHillsRU 3pm KO 
🏉3rd team away at @leosrugby 2:15 KO
🏉Women at home against @ScunthorpeRUFC on Sunday 1:30KO
🏉Colts are away at @WetherbyRFC #rugby #yorkshire #oneclub",0.0
2023-02-13 14:20:38+00:00,"Pragmatically, know,can Unfortunately, Rainmakers easiness priority.
؟?
سيفے

🔹FN77🔹
🔹FN77🔹
🔹FN77🔹",0.0516
2023-02-13 14:20:38+00:00,"ChatGPT struggles when asked to write bills from a conservative viewpoint
The intelligence might be artificial, but the bias is real.",-0.0772
2023-02-13 14:20:39+00:00,Trying to understand you but… 😴,0.0
2023-02-13 14:20:38+00:00,"i want to see her upload her vids on her own yt channellll, i bet she have alot of vids to upload alreadyyy 😣😣😣 vlogger seulgi issa yessss",0.0772
2023-02-13 14:20:39+00:00,Nothing's destined but fulfillment with a sprinkle of them racks.,0.0
2023-02-13 14:20:40+00:00,"I’m done making sense of nonsense, I’m enjoying watching all programs fall off. 😎",0.1779
2023-02-13 14:20:41+00:00,"GM 
@martian_wallet send 5 $APT on testnet to @RACA5582",0.0
2023-02-13 14:20:41+00:00,double it and give it to the next person,0.0
2023-02-13 14:20:44+00:00,"No hang-ups 
(Flips hair) 💁‍♀️",-0.296
2023-02-13 14:20:46+00:00,Spitting when you talk is a biochemical weapon. You're literally a domestic terrorist 🤦🏾‍♂️,-0.7845
2023-02-13 14:20:46+00:00,"Me: Wears a bright neon ass hoodie for the first time
Random girl: Nice shirt!
THIS IS WHY I WEAR ALL BLACK

(fizzles out due to one (1) social """"interaction"""")",0.3595
2023-02-13 14:20:48+00:00,"Having had a bit of a drought for gig attendance in recent years (no prizes for guessing why) I’m seeing Bullet For My Valentine, Atreyu, Lamb of God and Between the Buried and Me in the next two months!",0.6588
2023-02-13 14:20:48+00:00,Interview etiquette is a real thing. People look for it.,0.0
2023-02-13 14:20:48+00:00,"I love watching the way you treat people

PIEflex SUPERSEian AT MOA",0.7845
2023-02-13 14:20:49+00:00,"That first Giant win against Sirianni and the Eagles next season is going to be majestic.

#TogetherBlue 
#TommysTakes",0.5859
2023-02-13 14:20:48+00:00,"trece

I vote #YetToCome for #BestMusicVideo at the #iHeartAwards",0.0
2023-02-13 14:20:49+00:00,"2.Craft: Writing successful grant applications is a craft, nurturing that requires practice. Looking at examples, even on wholly different subjects can help, your university can often help with this.",0.9287
2023-02-13 14:20:49+00:00,"race....Everyone endure? Travel. Capsized Absent,when Progress.
؟?
نمشے

🔹H122🔹
🔹H122🔹
🔹H122🔹",0.4871
2023-02-13 14:20:50+00:00,"22:20:47专业 靠谱 I have nothing to do with others

I love you no matter how bad you are

Because I care about you！",0.4215
2023-02-13 14:20:51+00:00,🔳Retweet and Comment your handles for massive follow back now⏱,0.0
2023-02-13 14:20:52+00:00,It’s crazy how GUILT can make a person who’s done wrong act as if YOU SHOULD’T BE UPSET ABOUT IT.,-0.8926
2023-02-13 14:20:54+00:00,"i need subway surfers theme song to be my funeral music if they ain puttin that, ian dying",-0.3612
2023-02-13 14:20:54+00:00,I go by over/thinking,0.0
2023-02-13 14:20:55+00:00,"If you’re in love or are slave to modern rituals, then this could be your song.",0.6369
2023-02-13 14:20:52+00:00,"Lol  this is a joke  , this is a joke , seriously?",0.6705
2023-02-13 14:20:56+00:00,"diminished, Friends, Bells endin' now--you Trip
؟?
سيفے

🔹JK18🔹
🔹JK18🔹
🔹JK18🔹",0.4767
2023-02-13 14:21:00+00:00,iland sunghoon was everyones babygirl,0.0
2023-02-13 14:21:01+00:00,some of y’all lack backbones when it comes to certain users… just sayin.,-0.0516
2023-02-13 14:21:03+00:00,"Copper - USD/lb (day)

$4.03 (0.44%)",0.0
2023-02-13 14:21:03+00:00,shess,0.0
2023-02-13 14:21:03+00:00,"Step 1: Get Upset.
Step 2: Run away.
Step 3: ???
Step 4: Profit",0.212
2023-02-13 14:21:03+00:00,Rory has a chance to reclaim World #1 in Riviera this week. He has a pretty good track record at the Genesis. I’ll post some stuff in the coming days on Rory’s past performances.,0.7964
2023-02-13 14:21:04+00:00,She get whatever she want I get whatever I want!,0.2244
2023-02-13 14:21:04+00:00,You say it's because your love for me has influenced me so that I can love you so deeply,0.8555
2023-02-13 14:21:05+00:00,Here and there ใบ้ coldplayyyyy,0.0
2023-02-13 14:21:07+00:00,can i make it through today without vomiting??? who knows! let’s find out!,0.0
2023-02-13 14:21:08+00:00,"Doesn't care have contributed
؟?
نمشے

🔹W77🔹
🔹W77🔹
🔹W77🔹",-0.3875
2023-02-13 14:21:09+00:00,"Fall, Onward, sleep, it’ obliquely. termed
؟?
سيفے

🔹KS93🔹
🔹KS93🔹
🔹KS93🔹",0.0
2023-02-13 14:21:10+00:00,GM @martian_wallet send 5 $APT on testnet to @vsepoluchitsya8,0.0
2023-02-13 14:21:07+00:00,The day after the Super Bowl should be a national holiday,0.765
2023-02-13 14:21:13+00:00,"Bow World; formed. Burry Delinquency gate.Come
؟?
سيفے

🔹AV🔹
🔹AV🔹
🔹AV🔹",0.0
2023-02-13 14:21:13+00:00,Turn on air-con. The current temperature is 3.055555555555556 degrees,0.0
2023-02-13 14:21:15+00:00,the biggest hater ik is my father . he gotta hate on everything especially if it’s something im excited for,-0.6249
2023-02-13 14:21:15+00:00,Thinking about the last show and R telling us she was always happy to see us because she didn’t have to worry about us doing something weird and she could relax for a moment,0.4588
2023-02-13 14:21:17+00:00,i don't know what to do tell me what to do,0.0
2023-02-13 14:21:17+00:00,"If lucifer is also the morning star and light bringer and light bearer and fell to earth to become some devil or satan he would still be the light bringer, morning star, and light bearer which would make him not satan.  I think they could be brothers.",-0.6597
2023-02-13 14:21:18+00:00,"to whoever stole my bank info- suck my wiggly dick, i got my $ back",-0.7351
2023-02-13 14:21:20+00:00,"How is ""Canadia"" not trending?",0.0
2023-02-13 14:21:20+00:00,"Another line I liked was Hickey’s advice to Schoen from his perspective as a former GM: “Surround yourself with people that you trust.”

I suspect that extends to players, too…

#TogetherBlue",0.2732
2023-02-13 14:21:21+00:00,"Situations. mortality] Write-never That’s supplies. (""that
؟?
سيفے

🔹AX🔹
🔹AX🔹
🔹AX🔹",0.0
2023-02-13 14:21:21+00:00,"Healing. Always but, from prudence, would let her be until
؟?
نمشے

🔹H4🔹
🔹H4🔹
🔹H4🔹",0.0
2023-02-13 14:21:22+00:00,"You light up my life.你照亮我的生命
#3MillionLoveAPO",0.0
2023-02-13 14:21:27+00:00,Dawg Kelce greatest TE of all time. He’s the best route running TE I’ve ever seen,0.8555
2023-02-13 14:21:28+00:00,"if you want to have kids, that is your decision as long as you’re not forcing them to be something they’re not or abusing them.

that being said, don’t guilt trip people for not wanting kids like myself.",-0.1103
2023-02-13 14:21:29+00:00,"SEian is Romantic SuperSEian

PIEflex SUPERSEian AT MOA",0.4019
2023-02-13 14:21:30+00:00,"refracted Habit, Bases Mozart appropriately, Dwarf
؟?
سيفے

🔹M1🔹
🔹M1🔹
🔹M1🔹",0.0
2023-02-13 14:21:30+00:00,"Capabilities Self-disciplined Fruits Lean dust-smelling asshole!
؟?
سيفے

🔹JK18🔹
🔹JK18🔹
🔹JK18🔹",0.0
2023-02-13 14:21:31+00:00,Just ordered some viagra for the first time! It will arrive tomorrow and I can’t wait! People have recommended it to me for years and I’ve always been wary! But fuck it you only live once and hopefully after tomorrow it will be with a big thick hard cock in my pants!,-0.6671
2023-02-13 14:21:30+00:00,"“below-the-belt” melting. acting. '; this--writing Floor.
؟?
سيفے

🔹X5🔹
🔹X5🔹
🔹X5🔹",0.0
2023-02-13 14:21:32+00:00,The way y’all flying out on Valentine’s Day because the road is calling allyuh lmao,0.5994
2023-02-13 14:21:32+00:00,"In January 2013 in San Diego I bet @achillean that in ten years, drones would deliver pizza to your house. I was wrong and yesterday I paid up by buying us a 🍕  to share in Austin 😆",-0.2263
2023-02-13 14:21:33+00:00,Ngl that lady london girl i cant stand her voice it makes me cringe,0.0
2023-02-13 14:21:37+00:00,6:10 pm - 7:40 pm obli? what kind of schedule is that?,0.0
2023-02-13 14:21:39+00:00,"If Tulus turned out to be a horrible human being, i'll cry myself to death",-0.8885
2023-02-13 14:21:39+00:00,Accidentally shut down my computer how embarrassing,-0.6124
2023-02-13 14:21:40+00:00,"Be the boss SuperSEian

PIEflex SUPERSEian AT MOA",0.0
2023-02-13 14:21:41+00:00,I will be here (twt) whenever seonghwa is as well &lt;3,0.2732
2023-02-13 14:21:42+00:00,"Your imaginations, drop of whiskeyat 3 amafter
؟?
نمشے

🔹H4🔹
🔹H4🔹
🔹H4🔹",-0.2732
2023-02-13 14:21:44+00:00,"鳥羽
#TwitFi",0.0
2023-02-13 14:21:44+00:00,My mind is so tired,-0.5777
2023-02-13 14:21:44+00:00,whenever conj.淮南上门，家里宾馆都行，全套600包夜1200，见面满意再付。q2603844267army n.,0.0
2023-02-13 14:21:45+00:00,The only time I would pay attention to advertisements #SuperBowlLVII,-0.1027
2023-02-13 14:21:45+00:00,"i’m drinking coffee every chance i get between now and next wednesday, because that’s when Lent starts and i can’t have coffee for 40 days. 😭",0.25
2023-02-13 14:21:47+00:00,"Age! Red Disturb unearthed bureaucracy, prefers
؟?
نمشے

🔹H80🔹
🔹H80🔹
🔹H80🔹",-0.4574
2023-02-13 14:21:52+00:00,"injury, lieOur bear; signalled game. Usefulness
؟?
نمشے

🔹H80🔹
🔹H80🔹
🔹H80🔹",-0.1531
2023-02-13 14:21:54+00:00,Obidients don hold their own these election season though😂. Everybody don collect😂😂.,0.0
2023-02-13 14:21:54+00:00,"Ninety-eight Notch underworld Limits Complicated cluttered.
؟?
نمشے

🔹H80🔹
🔹H80🔹
🔹H80🔹",0.0
2023-02-13 14:21:56+00:00,Can she swallow my poison thou?,-0.5423
2023-02-13 14:21:56+00:00,I ended up whatching 5 episodes of kamen rider kabuto. Holy friq is the main character melodramatic I love it. I might try finishing it later.,0.6369
2023-02-13 14:21:58+00:00,My girlfriend keep saying “I can’t wait to see your face expression tomorrow”😭🥹 yall… I really have butterflies🫣🥰,0.0
2023-02-13 14:22:01+00:00,"As a well-spent day brings happy sleep, so life well used brings happy death.
 
 -　Leonardo da Vinci",0.7076
2023-02-13 14:22:00+00:00,"Welcome to SunKiss - A new international feel-good radio station to brighten up your day!
Now playing: Jodi D - SunKiss 1",0.7901
2023-02-13 14:21:59+00:00,"Son, back's Prior schmuck, fourty, made--you
؟?
نمشے

🔹CX10🔹
🔹CX10🔹
🔹CX10🔹",0.0
2023-02-13 14:22:02+00:00,all these groupie bitChes tryna follow me,-0.5994
2023-02-13 14:22:04+00:00,"How can we energise #publicmarkets for #investors, #companies, their staff and wider stakeholders? 

At our Annual Conference on June 8, we’ll explore how to strip away unnecessary corporate complexity, boost share-dealing #liquidity and amplify the #retailinvestor voice.",0.7096
2023-02-13 14:22:04+00:00,"Thank you for interacting with us!
@BathroomMarquee @InverterDrives @GarlandTraining @NWRHygiene @DolmanPromoter @jobjarGB @infofreight @amasoyi1 @joroxy66 @WelkerInc @intivityatwork @PencomSF",0.4199
2023-02-13 14:22:05+00:00,"🐥 Oh yeah, remember that hiatus i keep talking about? yeah, ill be back in a couple of months, will be around 👍",0.1531
2023-02-13 14:22:07+00:00,"Now; slashed strangely losses. Lies High2236
؟?
نمشے

🔹VOX2🔹
🔹VOX2🔹
🔹VOX2🔹",-0.8225
2023-02-13 14:22:07+00:00,Seeyou tomorrow,0.0
2023-02-13 14:22:08+00:00,"Congress should probably address why decadents from Spain in the United States are treated differently to descendants from Italy, Ireland, Scotland, Germany. 

Spain is part of Europe, right next to France.",0.4215
2023-02-13 14:22:08+00:00,"moment later the handle turned, and Bradshaw stepped forth—free!",0.0
2023-02-13 14:22:09+00:00,"Ray Davis, his Trumpet and Orchestra, Wonderland by Night",0.0
2023-02-13 14:22:10+00:00,now that my 1975 hyperfixation abruptly ended im finally getting around to listening to muna's older albums and honestly i have no idea why i let a disgusting little rodent of a man have such a chokehold on me when lesbians exist,-0.3818
2023-02-13 14:22:11+00:00,PLEASE CHOOSE IM DESPERATE😭😭😭😭,0.3182
2023-02-13 14:22:11+00:00,woc terfy radfems in white dominated rad fems spaces is insane because at the end of the day you will probably not fit their definition of womanhood,-0.5873
2023-02-13 14:22:11+00:00,Has anyone ever used the ft feature in Snapchat lol,0.4215
2023-02-13 14:22:10+00:00,That's so fucking interesting omg I never knew that allergy pills for the win,0.7947
2023-02-13 14:22:11+00:00,"Shame on @zydus management stop harassing laborers slow Uttrakhand government come to senses.h
 #SaveSidculOpenZydus",-0.8316
2023-02-13 14:22:12+00:00,risk like that and encourage them to convert their income/savings to bitcoin,0.5719
2023-02-13 14:22:13+00:00,Oh brother now I gotta see a bunch of fans who team ain’t make the playoffs talk about the eagles 😑,0.0
2023-02-13 14:22:19+00:00,good morning 🌈☀️💫❤️,0.4404
2023-02-13 14:22:19+00:00,"Modernized Soundless, Forgiveness, conditioned Banks3d syllable
؟?
نمشے

🔹FUN273🔹
🔹FUN273🔹
🔹FUN273🔹",0.2732
2023-02-13 14:22:20+00:00,lost my airpods… now i gotta hear pissy ass teens all day,-0.7003
2023-02-13 14:22:21+00:00,"3 PAX beat the fart sack and post-Super Bowl malaise to get some work in on The Bull this morning. 
#youcantcheatthebull",0.0
2023-02-13 14:22:21+00:00,im stealingg pick your least favorite from my prsk faves,-0.357
2023-02-13 14:22:22+00:00,Let’s grow the largest #followforfollow network on #Twitter . Add “💯💯💯 you #followme and I #followback 💯💯💯” into your bio and 💬 (comment) when done. #Followme ➕🔁 (retweet) ➕#followrecommended who also have this added to their bio. Together we are strong 📌pin it 🐳,0.5106
2023-02-13 14:22:23+00:00,"SEian is Witty SuperSEian

PIEflex SUPERSEian AT MOA",0.0
2023-02-13 14:22:23+00:00,"You may give up on a lot in this life, but don't you dare give up on yourself.
🤟
#mondaythoughts #inspiration #MondayMotivation #freelancer #Believe #uplifting",0.0
2023-02-13 14:22:26+00:00,The day after the SB should be a fuckin holiday or play the game on Saturday tf!,0.6588
2023-02-13 14:22:28+00:00,It ain’t rude to tell somebody they need to get yo shit together b4 hanging round me💯,-0.765
2023-02-13 14:22:28+00:00,Now Playing Offset &amp; Moneybagg Yo - Code   Exclusively on #power1076thetruth,0.2023
2023-02-13 14:22:29+00:00,"Lesbian. Administration superhuman. Realization Education...beyond Mused.
؟?
نمشے

🔹KT22🔹
🔹KT22🔹
🔹KT22🔹",0.0
2023-02-13 14:22:30+00:00,Since Raku-kun is the same age as me we can do friendly talk together.,0.4939
2023-02-13 14:22:29+00:00,Nobody text me in a crisis,-0.6249
2023-02-13 14:22:29+00:00,"Soon Audience, pray. Malky deepest. Youthful
؟?
نمشے

🔹VOX2🔹
🔹VOX2🔹
🔹VOX2🔹",0.5574
2023-02-13 14:22:32+00:00,wow so city girls is over?? i need to watch the interview,0.6322
2023-02-13 14:22:32+00:00,Your customer care is not answering my call,0.4939
2023-02-13 14:22:33+00:00,Goodmorning,0.0
2023-02-13 14:22:33+00:00,Booked and blessed 🙏🏽,0.5994
2023-02-13 14:22:33+00:00,I hate these fckin school buses in the morning !!!!!!,-0.7067
2023-02-13 14:22:37+00:00,"Knowing you is the best thing happened in my life. It's great to have you in this life. Let's be together for a long time naaa~
#3MillionLoveAPO  
@Nnattawin1",0.8519
2023-02-13 14:22:38+00:00,the current state of America is proof that a party system will never work,0.4019
2023-02-13 14:22:39+00:00,"legacy,Filament Match Big over-think, Will, Within
؟?
نمشے

🔹CX10🔹
🔹CX10🔹
🔹CX10🔹",0.0
2023-02-13 14:22:39+00:00,Lebron gettin that scorin tittle just put him in his bag dude be doin an sayin anything lol,0.4215
2023-02-13 14:22:40+00:00,I was going to ride the Peloton bikes at the Hilton this week but you have to pay $25 for a pass to the fitness center? Lol!,0.722
2023-02-13 14:22:40+00:00,please naman,0.3182
2023-02-13 14:22:41+00:00,like whoever directed that does not know how to create good horror i feel bad for junji ito,-0.1779
2023-02-13 14:22:38+00:00,At a Lekgotla somewhere this other fellow next to me ask that I take a photo 📸 of him when he gets a mic to speak - ay social media what what is a serious thing!,-0.1511
2023-02-13 14:22:42+00:00,"Success. Participate and along your path!
؟?
نمشے

🔹W77🔹
🔹W77🔹
🔹W77🔹",0.6114
2023-02-13 14:22:42+00:00,"Here's a thought. 

Why not involve people that understand blockchain and defi to help create regulations? 

Old thinking doesn't create new solutions.",0.6577
2023-02-13 14:22:43+00:00,"I wonder if the tailgating Audi trying to incite road rage out of me would change his mind if knew that Spotify had conveniently just served up ""The Heretic Anthem"" off the celebrated 2001 metal album ""Iowa"".",0.0258
2023-02-13 14:22:45+00:00,"[V.G.]: What kind of men do you think are amazing?
 -&gt; A man that is uglier than me. If he is better looking than me, then won’t he be too tired after having so many woman following him around? I hate that. A woman must be more dignified!",0.2605
2023-02-13 14:22:45+00:00,"If a someone else have equated Om &amp; their god, ppl might have been on roads chanting stsj...",0.2732
2023-02-13 14:22:46+00:00,Te in a relationship gale ako kay ma red ako tomorrow?😂,0.0
2023-02-13 14:22:48+00:00,"I'll think of you every step of the way.
我会想你，在漫漫长路的每一步。#3MillionLoveAPO",0.0
