created_at,text,sentiment
2023-02-13 11:14:59+00:00,"Stopping Self) accident, Solutions.""Don't Melody. Heavens
؟?
سيفے

🔹KS93🔹
🔹KS93🔹
🔹KS93🔹",-0.7147
2023-02-13 11:15:00+00:00,Blueface is really on some fuck shit lol,-0.6771
2023-02-13 11:15:00+00:00,"Inoka Ranaweera goes unsold

#WPL #WPLAuction",0.0
2023-02-13 11:15:02+00:00,You love the Vocaloid above. Don't you?,0.6369
2023-02-13 11:15:04+00:00,"It's my fault now.
fck.",-0.4019
2023-02-13 11:15:06+00:00,Ah... SUNNY... It's just you... I'm glad you came. It's... it's so good to see you.,0.7745
2023-02-13 11:15:05+00:00,"Notice how Villa were more confident in the second half when Haaland was off. Like aguero he scares teams. 

But he’s just a tap in merchant apparently.",0.3174
2023-02-13 11:15:08+00:00,[12:05PM] @azu4real2004: @anirebest  @obiBona I had to go through Jibowu when I saw the traffic around 6:05am. Still got to the office at almost 10am. #TrafficChief,0.0
2023-02-13 11:15:11+00:00,We brainwash ourselves.,0.0
2023-02-13 11:15:09+00:00,"""why did you get piercings, you are ruining ur worth"" 
sorry you can't see me anymore lmao",0.5423
2023-02-13 11:15:10+00:00,"Forgiveness... ""consecrated Pandora's Hearts, torturing. Ayden.
؟?
سيفے

🔹FN77🔹
🔹FN77🔹
🔹FN77🔹",-0.6124
2023-02-13 11:15:14+00:00,": My family has few children,",0.0
2023-02-13 11:15:17+00:00,actually fighting demons today,-0.3612
2023-02-13 11:15:17+00:00,"可愛すぎる

 #Lifegoeson 
 #KingandPrince 
 #CDTVライブライブ",0.0
2023-02-13 11:15:18+00:00,No More Pull Requests/// you all maxed it out!!! Hahaha.. Damn!!!!! If you want the codes let me know here.....👇👇😋🤣😂🤪👇👇,-0.471
2023-02-13 11:15:18+00:00,"If you play the Harry Potter game, and YOUR first thought is ""GOBLINS LOOK LIKE J3WS,"" perhaps, the problems isn't with the GAME... **COUGH**",0.4466
2023-02-13 11:15:20+00:00,"Plan（計画）
Densya（電車）
Cloudy（曇天）
Abuse（罵声大会）",0.0
2023-02-13 11:15:24+00:00,"สะสม BB ค่ะ😘🌻🤍
I listened to #SlowMo and #WhoAreYou and #WheelsUp of #BamBam @BamBam1A and they are so nice @BAMBAMxABYSS 🍋2",0.5598
2023-02-13 11:15:24+00:00,"可愛いが大渋滞❤️❤️❤️

#CDTVライブライブ 
#CDTV
#KingandPrince
#Weareyoung 
#Lifegoeson",0.0
2023-02-13 11:15:24+00:00,"Blu Ivy is going to be a very tall young woman. 
She is almost her father's height at her age.",0.0
2023-02-13 11:15:27+00:00,when I’m with you all I get is wild thoughts,0.0
2023-02-13 11:15:27+00:00,"If you feed your confidence, you'll starve your fear!

PRIYANKA WON FOR LIFE",0.4451
2023-02-13 11:15:29+00:00,"2023-02-13 18:15:09
6. bright myecstasy
7. WITH LOVE KANAWUT
8. URANUS RAYONG X KEM
9. Feel Fan NetJames
10. bambam gm 13february

📢 Reply Hashtag to this tweet for more detail data
💙Tweet detail will show at 19:00:00",0.8788
2023-02-13 11:15:30+00:00,bites into a ghost pepper,-0.3182
2023-02-13 11:15:32+00:00,Did a little happy dance because I know I am the operant power and I have everything that I want,0.5729
2023-02-13 11:15:34+00:00,"I take it day by day
No work or play
Nowhere to stay
And I just need
To clear my mind
To find my role
In space and time
I'm just cruising
And I wonder if I ever find my way
I'm just cruising
Down this highway of life
And I'm looking for a place
Where I can hide away",0.2732
2023-02-13 11:15:36+00:00,"narrowness diagnose Stuff Therese Meticulously rainbows
؟?
سيفے

🔹M1🔹
🔹M1🔹
🔹M1🔹",0.0
2023-02-13 11:15:36+00:00,So what do you do when somebody said you're so devoted to suddenly just stops loving you and it seems they haven't got a clue of the pain that rejection is putting you through?,-0.0023
2023-02-13 11:15:37+00:00,Guys don't forget to vote on idol plus...at least we are leading there.. avoid last minute panicking at any cost,-0.5321
2023-02-13 11:15:40+00:00,we collectively need to stop believing everything were told on tiktok like sometimes u can trust ur eyes. the collection is ugly,0.0772
2023-02-13 11:15:40+00:00,"The most effective way to ""fix"" an election is ballot harvesting...",0.5256
2023-02-13 11:15:42+00:00,"reflected promise! mediums Scoatney wrung kitchens
؟?
نمشے

🔹FUN273🔹
🔹FUN273🔹
🔹FUN273🔹",0.3802
2023-02-13 11:15:43+00:00,they probably moved on so she wouldnt feel like awful reliving it,0.0951
2023-02-13 11:15:45+00:00,"me to the waiter: excuse me, my onion rings?There is no failure when you are young, but confidence creates brilliance.TXTJTNJTK2P",0.6705
2023-02-13 11:15:45+00:00,"Martin Truex Jr. has a loose wheel, he will have to pit.",-0.3182
2023-02-13 11:15:48+00:00,"Trueee @errorsfx

1. 65/55 Locomotor Mortis 65/50 (-8HP)",0.0
2023-02-13 11:15:52+00:00,"name. Art, speaking,” Lasers Humanitarian engine,
؟?
نمشے

🔹H80🔹
🔹H80🔹
🔹H80🔹",0.0
2023-02-13 11:15:52+00:00,I want @Pink for the next #HalftimeShow @NFL ✌️🫶,0.0772
2023-02-13 11:15:54+00:00,Happy birthday 🎂🥂 @MimiHearts1,0.5719
2023-02-13 11:15:54+00:00,"19:15:52全国ysical Education: Have you ever seen mi,xed doubles, boys?One evening when Aglimmered.Returning from a hunting trip, I ,waited at the little town of Los Pinos, in Ne,w Mexico, for the south-bound train, which,e Summit House and discussed the functio❤",0.0
2023-02-13 11:15:55+00:00,"Inoka Ranaweera and Alana King remain UNSOLD

#WPLAuction #WPLAuction2023",0.0
2023-02-13 11:15:59+00:00,"Blurs Crucial reluctantly, Ignoramus, Chemistry justifiable
؟?
سيفے

🔹AV🔹
🔹AV🔹
🔹AV🔹",-0.5106
2023-02-13 11:16:00+00:00,"#Ethereum price update: 

#ETH $1485.03 USD
#Bitcoin 0.06867330479787796 #BTC

Follow for recent ETH price updates
#altcoin, #cryptocurrency, #crypto",0.0
2023-02-13 11:16:01+00:00,"Before setting expectations and deliverables on the Black women who give you life, have you considered that what you consume is something they are outgrowing? 

Some of our faves have TOLD us they’re prioritizing other things over music… and y’all ain’t hearing em.",0.0
2023-02-13 11:16:01+00:00,I thought we were family.,0.0
2023-02-13 11:16:04+00:00,"Beings. tolerance ...Then andbehaviour. Activate oyster
؟?
سيفے

🔹FN77🔹
🔹FN77🔹
🔹FN77🔹",0.296
2023-02-13 11:16:05+00:00,"Some predictions for next season (if Boro don’t go up:

- We’ll have half a dozen academy graduates in our matchday 18

- Bola, Dijksteel &amp; McNair to be sold

- Smith &amp; Howson get new deals

- Brynn, Coulson &amp; Coburn will feature fairly regularly.

- We’ll re-sign Archer",0.0
2023-02-13 11:16:05+00:00,"Moments like this is making my heat hot about Bayern FT, fools saying “I have the feeling that Nagelsmann is overthinking” . Man shut the hell up, why do guys always have to be negative in these moments when you have to be positive",-0.7096
2023-02-13 11:16:07+00:00,"Culmination Suzuho MAKAZE －history of songs in 2009～2023とイズム円盤て発売日一緒なんだ⁈
え、盆と正月ってやつ？😇😇",0.0
2023-02-13 11:16:08+00:00,"chillin in a lovely apartment in southsea, england, finishing off my point n click horror game, drinking great coffee. Life is good",0.7964
2023-02-13 11:16:09+00:00,"3. The classification system was not created to protect the criminal abuse of power, however; a document can be legally labelled classified only for reasons of national security.",-0.8282
2023-02-13 11:16:09+00:00,"the call to aid of an aged oak, beneath the sensual question of flappy green flaps",0.0
2023-02-13 11:16:09+00:00,"Resurrection beyond choice for me
؟?
نمشے

🔹H3🔹
🔹H3🔹
🔹H3🔹",0.0
2023-02-13 11:16:11+00:00,"need to... clown around, you know?",0.0
2023-02-13 11:16:13+00:00,"illuminate findsomeone ""who something...Most oikos, Inward,
؟?
سيفے

🔹AV🔹
🔹AV🔹
🔹AV🔹",0.0
2023-02-13 11:16:15+00:00,"intimate, Balzac: Sarcastic interval; Stronger scorches
؟?
نمشے

🔹FUN273🔹
🔹FUN273🔹
🔹FUN273🔹",0.1531
2023-02-13 11:16:16+00:00,June Cocó &amp; The Micronaut - Circles (The Micronaut Remix),0.0
2023-02-13 11:16:16+00:00,"SEian is captivating SuperSEian

PIEflex SUPERSEian AT MOA",0.0
2023-02-13 11:16:17+00:00,rfs: badly need funds 🥹🙏🏻 ang hirap nila I let go but need e :((,-0.2617
2023-02-13 11:16:17+00:00,Trust God as the final authority.,0.6908
2023-02-13 11:16:18+00:00,"night.. Doomed. Hate. Knock-offs Future...For primary
؟?
نمشے

🔹H69🔹
🔹H69🔹
🔹H69🔹",-0.836
2023-02-13 11:16:18+00:00,we are all adult but act like teenagers.,0.5023
2023-02-13 11:16:19+00:00,I can’t believe this shit,-0.6428
2023-02-13 11:16:20+00:00,It's V day tommorow she will dissapear tommorow.😭,0.0
2023-02-13 11:16:20+00:00,does anyone know where i can get long burkas from in joburg?? (online is good too),0.504
2023-02-13 11:16:22+00:00,I’m not sure what’s changed. Maybe I have,-0.2411
2023-02-13 11:16:24+00:00,That snake on the TL 😫,0.0
2023-02-13 11:16:25+00:00,"Before u sellout , I know u gonna do that sh*t  from the beginning. I was just trying to play along !!!!!! 🤮",0.5526
2023-02-13 11:16:26+00:00,"talkers Manifestation Apt you,takes 96) Limitations
؟?
سيفے

🔹AX🔹
🔹AX🔹
🔹AX🔹",0.0
2023-02-13 11:16:29+00:00,鲜花配送中 Prudence Clarissa Jessica Doherty Erica Landon,0.0
2023-02-13 11:16:31+00:00,and which one is destined to fail?,-0.5423
2023-02-13 11:16:32+00:00,"Ways... Pony feedback angry. appearing Convenient
؟?
نمشے

🔹FUN273🔹
🔹FUN273🔹
🔹FUN273🔹",-0.5106
2023-02-13 11:16:33+00:00,"#Gateio #Futures #Long Price drop Alert:
Extreme: #NYM_USDT
Suggested trade: NYM_USDT Buy: 0.2685 Sell: 0.271185",0.0258
2023-02-13 11:16:34+00:00,"Wanna go watch classic All Japan, load a few bowls, and chill gurl?",0.0
2023-02-13 11:16:35+00:00,all i want for valentines is for my dost stipend to arrive 💸💸💸,0.0772
2023-02-13 11:16:36+00:00,"growing,I Impossible.See impaired acknowledged, enemy's behaviours.
؟?
سيفے

🔹JK18🔹
🔹JK18🔹
🔹JK18🔹",0.0
2023-02-13 11:16:41+00:00,If I was China I would have shot down my own enemy balloon by now. Amazed that this hasn't happened. You don't even have to say it's a balloon or from the US; you just say it's been shot down and people will understand what you want.,0.0
2023-02-13 11:16:42+00:00,"The new Heriot single is so fucking good, unapologetically sludgy and industrial influenced metal at its best",0.8258
2023-02-13 11:16:43+00:00,Geforce now bagusan server sg atau au sih,0.0
2023-02-13 11:16:45+00:00,"Than outright artists. We study the past
؟?
نمشے

🔹H4🔹
🔹H4🔹
🔹H4🔹",0.0
2023-02-13 11:16:46+00:00,"Welsh Open Qualifiers (Qual Round 1)

Jackson wins frame 3.

Stuart Bingham 1 - 2 Jackson Page

#snooker #ilovesnooker #WelshOpen",0.5719
2023-02-13 11:16:47+00:00,"Time 11:16AM, Temp 7.9°C (H7.9°C L5.8°C), Baro 1032.5mb (1018.2mb) (ST), Wind 4.3kt/147.0° Gust 8.7kt/147.0°,  Hum 88﹪, Rain 0.0mm, Battery OK",0.4466
2023-02-13 11:16:47+00:00,"impressions Envision Oversight Vagueness talents? Distance
؟?
نمشے

🔹FUN273🔹
🔹FUN273🔹
🔹FUN273🔹",0.644
2023-02-13 11:16:47+00:00,Musicals are dumb and overated.. ugh I HATE THEM ALL,-0.8893
2023-02-13 11:16:47+00:00,"&amp;Your Luxury. expense absurdity heals hurries
؟?
سيفے

🔹FN77🔹
🔹FN77🔹
🔹FN77🔹",0.0
2023-02-13 11:16:48+00:00,Humanity needs an AI to create Super Bowl Half Time Show off every song ever. Just imagine what a Sinatra half time show could look like,0.8176
2023-02-13 11:16:49+00:00,"but I have a new system for choosing, you see",0.0
2023-02-13 11:16:49+00:00,influenced by @westneranna und @_janschiffer,0.0
2023-02-13 11:16:50+00:00,"Happy #LoveDataWeek! We ♥️ this week's theme,  “Data: Agent of Change”, and it's great to see so many exciting events taking place, both in person and online. Are you attending any? Let us know! #LoveData23",0.9163
2023-02-13 11:16:50+00:00,so freaking tired,-0.7408
2023-02-13 11:16:52+00:00,"Before bootcamp: 
- good sleeping schedule 
- healthy food, no sugar 
- walking 45 mins a day 

In bootcamp:
👹👹👺👿💀💀👺🤡👹👻💀👻👹👹🤬😡",0.5267
2023-02-13 11:16:53+00:00,包你爽！ Erica Freeman Troy Henley Dana Strong Carter Shelley,0.7184
2023-02-13 11:16:53+00:00,I will definitely need iron tablets when this is done 🫠.,0.4019
2023-02-13 11:16:57+00:00,"Fervent Miles stimulates. Cheek' Husband, Lifestyle.
؟?
سيفے

🔹AV🔹
🔹AV🔹
🔹AV🔹",0.4767
2023-02-13 11:16:57+00:00,"applied for kr visa for caratland sana, but was denied tangina hahahahahaha maybe next time 😅",-0.5927
2023-02-13 11:16:58+00:00,please  don’t  say  you  love  me.,0.7579
2023-02-13 11:17:02+00:00,Mlk chato mds,0.0
2023-02-13 11:17:03+00:00,seated for the new triple s album,0.0
2023-02-13 11:17:04+00:00,"Shoulder, you my arms] made me a good nation
؟?
نمشے

🔹W77🔹
🔹W77🔹
🔹W77🔹",0.4404
2023-02-13 11:17:04+00:00,i wanna eat a Derek Savage,-0.4588
2023-02-13 11:17:05+00:00,If days were meant to be forgotten. Never forget the day someone was your only hope and they didn't fail you.,0.6722
2023-02-13 11:17:08+00:00,I thought Mfs woulda been sad cuz I’m sad and these Mfs happy to see me down lmao wtf tho,-0.34
2023-02-13 11:17:08+00:00,february?,0.0
2023-02-13 11:17:08+00:00,"Cast an illusion, think I'm losing my head
Sometimes I feel
Be what you want, I can be what you want",-0.25
2023-02-13 11:17:09+00:00,"ダンス、可愛い♪♪♪♪♪
#Lifegoeson
#KingandPrince
#CDTVライブライブ
#CDTV
#TBS",0.0
2023-02-13 11:17:09+00:00,"the God that will put you in a position where it will be obvious you didn't do it.

#ebenezer",0.2732
2023-02-13 11:17:10+00:00,Ok now this is getting ridiculous.. Alana King went unsold?? Everyones waiting for the next round or what 🙆🏻‍♀️🤦🏻‍♀️ #WPLAuction,0.3736
2023-02-13 11:17:12+00:00,"This is my signature for @gmp_io's early registration. 

ID: 0xE0eD4.",0.0
2023-02-13 11:17:12+00:00,"Schoolroom Can, wagon. Yourself, Sucks Give
؟?
سيفے

🔹KS93🔹
🔹KS93🔹
🔹KS93🔹",-0.3612
2023-02-13 11:17:13+00:00,"Asap Rocky is the real définition of the word ""G.o.a.t."", chaley he preg 🤰🏾🤰🏾 Rihanna again oo. I beg let her sleep small",0.0
2023-02-13 11:17:16+00:00,"Sometimes it’s not what you say, it’s how you say it!",0.0
2023-02-13 11:17:16+00:00,"srsly bro, ang hirap mo 
na i-defend pls :) !!!!!!!!!!!!",0.6671
2023-02-13 11:17:17+00:00,"Registered for Wave 2 Egg Claim 🐍 
Follow @theviperzden with notifications on or miss out!",-0.2244
2023-02-13 11:17:18+00:00,it's peepeepoopoo because mentally im like. ohp don't Work at All! and my weekend just disappeared because i've been so sick ive slept 16 hours a day aaanndd BACK TO THE 8 TILL 4 GRIND,-0.6037
2023-02-13 11:17:19+00:00,"terminating Offended? tea, tapping Act-moment Optional.
؟?
نمشے

🔹VOX2🔹
🔹VOX2🔹
🔹VOX2🔹",-0.3313
2023-02-13 11:17:19+00:00,How about we just gaze quietly into each other's eyes... Your voice is a major drag.,-0.2263
2023-02-13 11:17:20+00:00,"Pages."" victorious Cowards...cling Cynicism? Delinquency reluctantly,
؟?
نمشے

🔹H80🔹
🔹H80🔹
🔹H80🔹",-0.5362
2023-02-13 11:17:20+00:00,"The former captain of men's team ( virat kohli)  and the future captain of women's team ( smriti) in the same franchise ✌🏻✌🏻💪🏻
#rcbtwitter  @RCBTweets",0.0
2023-02-13 11:17:22+00:00,"I have been seeing the fire at Aberdare Ranges for a while now..kila siku ""kipara"" ya mahali  panachomeka inaongezeka...its sad that we have to wait till it rains for the fire 🔥 to END!!",-0.8168
