created_at,text,sentiment,lang
2023-02-12 21:31:56+00:00,"@MoDonJon @RBReich Which, it the ideal revenue structure in the eyes of democrats. As we have seen by the diverse nutjobbery of their ramshackle and radical policies of the past few years… I mean, after years on the run, they came out swinging…",0.5267,en
2023-02-12 21:31:56+00:00,Where did being skinny get you in life other than selling porn for $8 at 22? https://t.co/ITxbzoJPrz,0.0,en
2023-02-12 21:31:56+00:00,@ShraffiHendrix Guess we’re all Rihanna fans today lol,0.4215,en
2023-02-12 21:31:56+00:00,"@KokuAnyidoho And we are still worried about issues on ""corruption index"".......hmmm.",-0.296,en
2023-02-12 21:31:56+00:00,@Ry__babyyy Shit it’s actually helpful,-0.2023,en
2023-02-12 21:31:56+00:00,i’ve been looking for the Mosque shooting livestream but it is no where to be found,-0.4215,en
2023-02-12 21:31:56+00:00,"@Willafandango @AtlasDoesStuff Almost tagged ya for this, Atlas!
Guess you're gonna be doin' it anyway! 🤣",0.0,en
2023-02-12 21:31:56+00:00,@CdeMfecane Dai ratyorwa msana fokof,0.0,en
2023-02-12 21:31:57+00:00,@LILITHSUMMER38U Big ass tittys wow 😮😈,0.0772,en
2023-02-12 21:31:57+00:00,@balusafdh Me he cagao perro,0.0,en
2023-02-12 21:31:57+00:00,This airdrop is the perfect opportunity to get involved with Verasity! #Verasity #VRA #Airdrop @MartinW82795983 @Schoutenjjc @KaKiBan34688658 @PitkanenJustus @KondePangan @PauloGrandZ @DavideTinti95 @BinanceSl @Tommysin19 https://t.co/5icfXudEN4,0.7777,en
2023-02-12 21:31:57+00:00,🫠 wait until people stop paying attention to the Superbowl,-0.296,en
2023-02-12 21:31:58+00:00,christensen is ice cold im such a big fan,0.3182,en
2023-02-12 21:31:58+00:00,"#pawcircle power @MarleyJo73 MJ+Lucy+Milo,  @Wildboutbirds Papa&amp;HB, @Lisuccen Erasmo&amp;Mom,   @trebus_mr #MrJinx #HarkerToo, @PonteDebra Sconset Jessie,  @Kittenhotel1 Mama Nobel, @Xenta777 and cats (Kyiv residents), @setzacat Kristina",0.0,en
2023-02-12 21:31:58+00:00,@ldhasson @asano_tadanobu @FilmMomatic @AFizgig @puritythrufire @CymreigSamurai @taesdawn26 @LaurenceRHarvey @LEAFilmFest @easternKicks @riki_takeuchi_ https://t.co/GAaKbE3kqV,0.0,en
2023-02-12 21:31:58+00:00,Action must be taken at once! There is no time to be lost.,-0.5848,en
2023-02-12 21:31:58+00:00,"#alieninvasion incoming, someone needs to track him down ASAP.

@willsmith you know where he's at? https://t.co/HZcTyJFooP",0.0,en
2023-02-12 21:31:58+00:00,@FlyingFan1 Good lord 😀,0.4404,en
2023-02-12 21:31:59+00:00,@StepBackBol Just go live you life BOL,0.0,en
2023-02-12 21:31:59+00:00,@aaronmcfadyen I’m working mate but I wished I had of planned it before hand it will be a great atmosphere,0.899,en
2023-02-12 21:31:59+00:00,@STFCfoundation How will the parking look between the two facilities,0.0,en
2023-02-12 21:31:59+00:00,"@pinartiq Oh, I hope I have the time for that one! It sounds like quite some challenge😄 But first I need to come up with an actual OC😂",0.4574,en
2023-02-12 21:31:58+00:00,"@officeworkingz ⠀
⠀
　　　　 ❛ why , darling ?  ❜ 
⠀
⠀",0.5859,en
2023-02-12 21:32:00+00:00,@box_walle Death,-0.5994,en
2023-02-12 21:32:00+00:00,The fiasco is that he won the most important award of the night but you're basing on Twitter people's opinion 🤡 like tw was the center of the attention in real life https://t.co/cOf07jgSMA,0.7496,en
2023-02-12 21:32:00+00:00,"@Dekacchann i hope people remember that there are some cartoons and anime ( i think ) have people who are in gay relationships, they do be acting like its the end of the world when someone ships bakugo and izuku 💀",0.6597,en
2023-02-12 21:32:00+00:00,Approach Mr western each site who at standard represent. https://t.co/IwaOsxAjUr,0.0,en
2023-02-12 21:32:00+00:00,"Philip Guston, Unused preparatory drawing for In Memory of My Feelings, 1967 #museumarchive #philipguston https://t.co/6ANuW7raWv https://t.co/L1WwECwwHY",0.0,en
2023-02-12 21:32:00+00:00,@nnnaibsubedar YESSS DO I WANT TO HEAR!!! ALSO I DONT THINK I KNOW PARABORNAL DETECTIVES LORE EITHER 😭😭😭,0.4421,en
2023-02-12 21:32:00+00:00,@ayatoscumslut random bc i like a surprise each day,0.5574,en
2023-02-12 21:32:00+00:00,"obviously disheveled!"" Ke Ke",0.0,en
2023-02-12 21:32:00+00:00,"Frank Stella, Ifafa II from the V Series, 1968 #museumarchive #frankstella https://t.co/y5myqSOGWr https://t.co/zSFtM1uZSl",0.0,en
2023-02-12 21:32:00+00:00,"And all tha845t I can see 
#熟女 #呻吟 #滴蜡 https://t.co/KzpBAWbiFZ",0.0,en
2023-02-12 21:32:00+00:00,alright then https://t.co/Jc1jMvKMEL https://t.co/zM8P7lRuul,0.25,en
2023-02-12 21:32:01+00:00,@spurs933 @hjacksonturner @Irishpeasent @Texas_Made956 I wouldn’t count on it,0.0,en
2023-02-12 21:32:00+00:00,Come get content 😭 #nsfwtwt #nsfwtw #selling #SellingContent #buyingcontent #feet #feetpicsforsales #feetfinder #feetfethish #feetpic #FeetPictures #feetِ #feetworshi̇p https://t.co/kmlRUWZpPW,0.0,en
2023-02-12 21:32:01+00:00,@IKE_Packers @packers Until we chance our front office and culture 0,0.25,en
2023-02-12 21:32:01+00:00,@mhesen09 @JScottShep @wojespn @RocNationSports The only team that scares me is Philly. Allen can’t stop Embid and our 3pt defense is sus but the rest of the East. It’s easy. Just let Gianis get his and clamp down the rest of the team,0.4215,en
2023-02-12 21:32:01+00:00,@JennaEllisEsq No one wants to see him. Anywhere.,-0.296,en
2023-02-12 21:32:01+00:00,We can’t swap out!!,0.0,en
2023-02-12 21:32:02+00:00,@HardPass4 I heard that. It's on my list. MUST HAVE.,0.0,en
2023-02-12 21:32:02+00:00,@ScottJenningsKY Ya think?,0.0,en
2023-02-12 21:32:02+00:00,"cozy vibes only &lt;3
#NewProfilePic https://t.co/sGSHt4z5rW",0.0,en
2023-02-12 21:32:02+00:00,@ua5m0plp6vc @ramseyprice96 @Giveaway_GCAKE @temmbus This video featuring a female blockchain developer is inspiring - can't wait to learn from her success story.,0.7579,en
2023-02-12 21:32:02+00:00,@DumyFrost @loonatic951 What’s that,0.0,en
2023-02-12 21:32:02+00:00,"@BBCBreaking Meanwhile, the kid who just got that drone is crying.",-0.4767,en
2023-02-12 21:32:03+00:00,@GaryGensler @SECGov yours puns are starting to scare me … gary…,-0.4939,en
2023-02-12 21:32:03+00:00,EXPLORER 2020 Transmission Shift 868498 https://t.co/s5tVPxCB6S eBay https://t.co/3Phx58beV0,0.0,en
2023-02-12 21:32:03+00:00,VTG ATLANTA FALCONS REVERSIBLE PUFFER JACKET RED/BLACK REEBOK NFL MENS XL RARE https://t.co/XLej61aqs5 eBay,0.0,en
2023-02-12 21:32:03+00:00,"SibylShelleyKurtIndustrious   
#永城 #鹤壁 #淮北 https://t.co/A4jE8x8MsV",0.0,en
2023-02-12 21:32:03+00:00,"💜 BRIAN H. ROBERTS 💜
SciFi Thriller Author

💜 NL: https://t.co/ih6tHCzgSU 
💜 Amazon: https://t.co/gEHCHHeKPG 

#SciFi
#ScienceFiction
#Thriller
#SciFiThriller
#EpsilonSciFiThrillers https://t.co/afA0sA2X7b",0.2732,en
2023-02-12 21:32:03+00:00,@xNOVArrrr @MrBeast No shit Sherlock,-0.7003,en
2023-02-12 21:32:03+00:00,"So much action on RevealMe I've received more likes

https://t.co/IJzFijCfVV",0.4754,en
2023-02-12 21:32:03+00:00,@HistoryBoomer Where does per centum fit in?,0.3612,en
2023-02-12 21:32:03+00:00,My best friend birthed her twin &amp; then made me his godmommy 🥹🥰. My heart so full,0.8126,en
2023-02-12 21:32:03+00:00,"@LouisVNFTs @Mineable_io With games like @CitizenConflict own in-game asset and costumes, can even trade later on marketplace https://t.co/4KBPFvqt9L",0.6124,en
2023-02-12 21:32:03+00:00,@MichaelFFlorio @leatherbrainz Watch Ziegler not release him,0.0,en
2023-02-12 21:32:04+00:00,@fuhuasimp69 i say that’s my baby and i’m proud mein dorter🥰🥰,0.4767,en
2023-02-12 21:32:03+00:00,"@NZMorningReport I don't think what he said was the same as ""defending"" it.",0.0,en
2023-02-12 21:32:04+00:00,"@somedude196 I'll give you a hint.

It's one boy and two girls.",0.0,en
2023-02-12 21:32:04+00:00,@ItsLulu_7 Ohio isn't real.,0.0,en
2023-02-12 21:32:04+00:00,20 of The Best Valentine's Day Movies https://t.co/3wcSDoGFFd https://t.co/XwkVKiPVB9,0.6369,en
2023-02-12 21:32:04+00:00,Coffee is done off to chill and enjoy the coffee ☕😌 #WritingCommunity #CoffeeTime #bitemoji https://t.co/UJyBTKMuCC,0.4939,en
2023-02-12 21:32:04+00:00,[Aegis] @ 2023-02-12 21:31:52 +0000 -&gt; 143.244.162.174 -&gt; Multiple authentication failures.,-0.4588,en
2023-02-12 21:32:04+00:00,Jack Della probably my favorite performance of the night I love watching that guy,0.802,en
2023-02-12 21:32:04+00:00,"tor #梅河口 tured her and #忻州  made her angry 
#张家港 https://t.co/2A8sivlCqa",-0.5106,en
2023-02-12 21:32:05+00:00,@StevieStacks84 @notbatmanyet @MrBeast can I get a Go Eagles! https://t.co/uWyxLYRzk5,0.0,en
2023-02-12 21:32:05+00:00,@TheAnnaBanana77 Yes I can 😈👋🍑,0.4019,en
2023-02-12 21:32:05+00:00,Certified 0.96 Carat E Color SI1 Round Brilliant Natural Loose Diamond 6.06m 3VG https://t.co/5sYIOtdxaO eBay https://t.co/b9jQBa4LvB,0.7506,en
2023-02-12 21:32:05+00:00,No veré el súper bowl pero por fa me avisan si Rihanna canta “love on the brain” https://t.co/I6bhgAbY7J,-0.296,en
2023-02-12 21:32:05+00:00,"@btc_orderalert This must-see video features a female developer making 5 ETH per week with MEVs, perfect for those interested in passive income. https://t.co/m23H9xLtiK",0.802,en
2023-02-12 21:32:06+00:00,"Resist a universe. I
؟?
نمشے

🔹W77🔹
🔹W77🔹
🔹W77🔹",0.0,en
2023-02-12 21:32:06+00:00,@William03496198 @RandyPoole1 @GDGC2022 @LSUwbkb Not even upset lol. I stated the refs sucked. Never said they controlled the outcome of the game and your fan base got butthurt lol.,-0.4905,en
2023-02-12 21:32:06+00:00,"Behind. Only thinking. Knowledge in our small way. You must believe and
؟?
نمشے

🔹W77🔹
🔹W77🔹
🔹W77🔹",0.0,en
2023-02-12 21:32:06+00:00,2 people followed me // automatically checked by https://t.co/gRtgmJ14lV,0.0,en
2023-02-12 21:32:06+00:00,@Miamisportsfre1 @SinaiNot @ShamsCharania @TheAthletic @Stadium take away Mikal and cam we win in 4,0.5859,en
2023-02-12 21:32:05+00:00,"Do 💕🥺💕🥺one thing 💕🥺💕🥺at a time, and💕🥺💕🥺 do well💕🥺💕🥺💕 💕🥺💕🥺💕 💕🥺💕🥺 
#宁波 #宁波丝足 #宁波资源 https://t.co/xvQdh7qNhp",0.0,en
2023-02-12 21:32:06+00:00,#Kenya #Nairobi #howicoffeeafrica 📷: @amka_cafe - ☕️💙✨ #coffeelovers #coffeeinkenya #coffeeinnairobi #coffeeinafrica #coffeeafrica #cafe @ Delta Corner Towers https://t.co/8nwMJl4EgU,0.0,en
2023-02-12 21:32:06+00:00,"@Sidemen Australia, colab with misfits",0.0,en
2023-02-12 21:32:06+00:00,Key West Hall Tree with Shoe Storage Bench in Pure White Oak https://t.co/LX5G0UiqUw eBay,0.0,en
2023-02-12 21:32:06+00:00,@AVHpremium 𝗬𝗼𝘂 𝘄𝗮𝗻𝘁 𝗺𝗼𝗿𝗲 𝘀𝘂𝗯𝘀𝗰𝗿𝗶𝗯𝗲𝗿𝘀 ? 𝗗𝗠 𝘁𝗵𝗶𝘀 𝗽𝗮𝗴𝗲 🎉@prime__promo💚 _*(5 million network )*_,0.0,en
2023-02-12 21:32:06+00:00,@realTuckFrumper Trump has used some PAC donations to pay non-political legal bills and to put his private 757 airliner back into service.,0.0258,en
2023-02-12 21:32:07+00:00,"very late to trigun stampede it’s such a serve,,,,",-0.4215,en
2023-02-12 21:32:07+00:00,"crisis core unjustfully humanized him, cloud's perspective of sephiroth as a crafty monster that needs to be put down is the only way he should've been depicted.",-0.6249,en
2023-02-12 21:32:07+00:00,@milandior3 Nice,0.4215,en
2023-02-12 21:32:07+00:00,and on mint site i'm not onlist NFT @Nobodybadder @Candacealpha @EthereumJesus @elitanjourno @LyfeRyn0 https://t.co/JS6TUEEXTd,0.0,en
2023-02-12 21:32:07+00:00,Vintage Pink Lotus Glass Flower Table Lamp MCM Hollywood Regency https://t.co/Fi8VW59yOK eBay https://t.co/bcSr2EfEF1,0.0,en
2023-02-12 21:32:07+00:00,@Rachelthee Fake hips,-0.4767,en
2023-02-12 21:32:07+00:00,Me when i realize i probably fucked a vaccinated girl https://t.co/LB4QgyLyew https://t.co/yViCUvznaK,-0.6597,en
2023-02-12 21:32:07+00:00,@slipnft Wow let go,0.5859,en
2023-02-12 21:32:08+00:00,@LakotaMan1 I think so. If not it’s all been a rather elaborate ruse.,0.0,en
2023-02-12 21:32:08+00:00,@Cromscorner_2e @tito_antony @AP Can't convince me this isn't exactly what they're trying to do.,-0.1877,en
2023-02-12 21:32:08+00:00,Girl's Shoes PUMA Kids Rider Future Vintage Glowing (Little Kid) https://t.co/kHebsnhyO9 eBay https://t.co/O7VmDujQ6f,0.0,en
2023-02-12 21:32:08+00:00,@ShebaPushStart @PMEthiopia የት ነበርክ ኣንተ ቀበሮ የቤተክርስትያን ህግ ከተጣሰ ሁለት ኣመት ኣደረገ እኮ,0.0,en
2023-02-12 21:32:08+00:00,"(3/n)
It provides more efficient connectivity to those who are already connected across the world. On the World Mobile network, customers will connect to and transmit data through our various types of AirNodes. Transactions on the network will be processed on-chain by EarthNodes.",0.4754,en
2023-02-12 21:32:08+00:00,@Starlakitty He is Muslim. They make a big difference between pride and arrogance. So by his religion he is in line with their beliefs. He's obviously not perfect. Nobody is. That's just a small difference between Muslims and Christians,-0.6121,en
2023-02-12 21:32:08+00:00,Kyosho 1/10 2WD Racing Beetle 2014 Buggy Kit EP RC Car Off Road #30614 SealedNIB https://t.co/bo7n2tmNDQ eBay,0.0,en
2023-02-12 21:32:08+00:00,"@POTUS Get real, Big Guy.",0.0,en
2023-02-12 21:32:09+00:00,Shots fired. #UFO #UAP https://t.co/jERggYzSWN,-0.5574,en
2023-02-12 21:32:08+00:00,Guys is this real? https://t.co/HhK7Tcdh2j,0.0,en
2023-02-12 21:32:09+00:00,"😍🤐😆🥰🤏
Never culture indeed down figure bed.
  #天津  #杭州  #重庆 https://t.co/1yhzdTHOy3",0.0,en
2023-02-12 21:32:08+00:00,"If it's a girl, it's a sister 2yunshdf917 
#西安 #重庆 #无锡 https://t.co/UciP7ng6KH",0.0,en
2023-02-12 21:32:09+00:00,"Inflation and its discontents

 Read More at: https://t.co/vH48oll7CI",0.0,en
2023-02-12 21:32:09+00:00,"Won't it just be fun if it's Russia and China just testing out the US defense systems😅. I mean, this is worth it, they all losing their minds over balloons and flying objects 😂. Whoever sending them should continue with the UFOs😁. 
'#1' country breaks down from balloon attacks https://t.co/PsJrJN4S55",0.0516,en
2023-02-12 21:32:09+00:00,That's the 5th £5 to Mermaids now,0.0,en
2023-02-12 21:32:10+00:00,@Sor_XX_ @artymortyarty @Jebadoo2 @KathViner @OwenJones84 @guardian He is absolutely unraveling.,0.0,en
2023-02-12 21:32:10+00:00,Blame the federal government here. They allow the Saudi’s to grow Alfalfa that gets immediately exported in our country with essentially no impunity for Pennie’s on the dollar. It’s a fucking joke and why these states are having water shortages https://t.co/wNb7DK6naU,-0.204,en
2023-02-12 21:32:10+00:00,"you're sad, some r   #推特账号  R I Lone might fall in love with your smile     https://t.co/jQfqeIzJBU",0.3612,en
2023-02-12 21:32:11+00:00,"This the type of rainy day you stay in, watch movies , cook food, smoke and slut each other out all day 😏😋😎😩 https://t.co/NXKM8CcAPU",-0.6249,en
2023-02-12 21:32:11+00:00,I love being goth but istg i have zero energy to get in the full tradgoth look like im doing that shit every once a month atp,0.3818,en
2023-02-12 21:32:11+00:00,"My Tips Are On..💚💰
Thank You..💜💙
Illustrated Moons https://t.co/XAYbudkIRy",0.3612,en
2023-02-12 21:32:10+00:00,"Last song to share for today, (Rated G) - beautiful message inside these lyrics. 

Arman Cekin &amp; Veorra - You Don't Know Me by Arman Cekin on 

#SoundCloud @SoundCloud 
https://t.co/vDOYNzJVV5

@veorra @ArmanCekinMusic",0.7269,en
2023-02-12 21:32:11+00:00,"From home to a foreign land... 5iusdh603 
#牛子 #夸克 #女主 https://t.co/e6s4PJ0Bcf",0.0,en
2023-02-12 21:32:11+00:00,@its_the_Dr 😡😡😡😡,0.0,en
2023-02-12 21:32:11+00:00,@PopCrave This movie is racist towards Italians we won’t be watching 👍,-0.6124,en
2023-02-12 21:32:11+00:00,"SilveryRobinThomasStewart   
#陕西 #遵化 #南宁 https://t.co/QLonzWNdKV",0.0,en
2023-02-12 21:32:11+00:00,"although 5iusdh2734 
#固炮 #一夜情 #约调 https://t.co/61169yiUFU",0.0,en
2023-02-12 21:32:10+00:00,sorry for all the commission spam! im trying to save up as much money as i can atm! 🫡,0.2462,en
2023-02-12 21:32:11+00:00,"@real_defender Yeah... it's not acceptable at all. 
It's a private organization. They can do what they want, as can we all. 

I'll never watch an NFL game again.",-0.1685,en
2023-02-12 21:32:11+00:00,@nejlanaa @Partisangirl There is no such thing in human control that could release so much energy as earthquakes EXCEPT nuclear bombs. Do you even know what HAARP is?,0.046,en
2023-02-12 21:32:10+00:00,its so fucked up that i cant read comics and play smash brothers at the same time,-0.5095,en
2023-02-12 21:32:12+00:00,@spacexcoin_spxc @BabyDogeCoin @Shibtoken @VoltInuOfficial @WeAreSaitama @safemoon @FEGtoken @terra_money Baby dogecoin,0.0,en
2023-02-12 21:32:12+00:00,@reddoormina Thank u ☺️ 🌹❤️‍🔥 https://t.co/qY2tFZt643,0.3612,en
2023-02-12 21:32:12+00:00,"@sono_solo_tweet Insopportabile, glow down pazzesco",0.0,en
2023-02-12 21:32:12+00:00,@trishapaytas omg they have canes in ca too?,0.0,en
2023-02-12 21:32:12+00:00,"Do 💕🥺💕🥺one thing 💕🥺💕🥺at a time, and💕🥺💕🥺 do well💕🥺💕🥺💕 💕🥺💕🥺💕 💕🥺💕🥺 
#宁波丝足 #宁波 #宁波资源 https://t.co/GdA17ypevO",0.0,en
2023-02-12 21:32:13+00:00,@nytimes It’s rigged fuck the #NFL. Boycott #SuperBowl2023,-0.8074,en
2023-02-12 21:32:13+00:00,"That time the person shared the boundary so they could interact with you in a way that makes them feel safe and comfortable. 
Some of us have anxiety, some are fatigued, sometimes people need to recharge. Honestly we’re too frazzled for this.",0.8176,en
2023-02-12 21:32:13+00:00,In a way I paint all day to@not feel hungry,0.0,en
2023-02-12 21:32:13+00:00,"NoblemanAmbitiousFayeEighth   
#孟州 #镇平 #湖南 https://t.co/MEcIZfTurv",0.0,en
2023-02-12 21:32:13+00:00,@AnneGra91050004 Magazine foreign guess our great feeling crime surface matter boy either build end.,0.296,en
2023-02-12 21:32:13+00:00,@ESONUNANCY @RatuGagu @Markllwt @n4kBSHACi5FgaEw @9kvuDfUjrTlxhcb I've been u.sing the MEV Bot process for over a week ^and I made a lot of ETH - the link is on my TL - I retweeted it!`}{,0.0,en
2023-02-12 21:32:14+00:00,"I am definitely getting one of these for when I next take a train somewhere. 
“Is this seat taken?”
“You betcha!” https://t.co/ylu7SiZBuD",0.4574,en
2023-02-12 21:32:14+00:00,"EuniceSerenaRhettSamantha   
#九江 #诸城 #焦作 https://t.co/FHCPmPpxJi",0.0,en
2023-02-12 21:32:14+00:00,"Fav job per role: 
🛡:  Warrior (I lose half my INT)
🩹:  Scholar (READING IS POWER)
⚔️:  Reaper~ (edgy mc edgerson)
🏹:  Dancer (bring the dynamis!)
🪄:  Summoner (YOU HAVE TO WANT TO FUCK BAHAMUT) https://t.co/StfnKbRKpM",-0.4926,en
2023-02-12 21:32:14+00:00,"💥😋💘🤨🤏
Line want way than.
  #文爱   #寸止   #陪玩 https://t.co/sWePdkrvIW",0.0772,en
2023-02-12 21:32:14+00:00,@TheMrPenguini @ReddCinema @upblissed Agreed and well said. It’s immaturity and hopefully people aren’t stuck in that gross mindset.,0.2023,en
2023-02-12 21:32:15+00:00,@nyaanko___ I real like you so much baby and text me back on twitter messages,0.3612,en
2023-02-12 21:32:15+00:00,Gene Marjory Mandel Hazlitt Benedict Daisy #暴利 #搞钱 https://t.co/erbH6igX7t,0.0,en
2023-02-12 21:32:14+00:00,This is how I wish I could take selfies. https://t.co/MvPqSHABwa,0.4019,en
2023-02-12 21:32:15+00:00,@Oddrich @DaruzArt Tongue punch the fart box,0.0,en
2023-02-12 21:32:15+00:00,"@Rebel44CZ Russian WW2 strategy to clear minefields, but this time whit vehicles.",0.2023,en
2023-02-12 21:32:15+00:00,@matty_bees What if I only celebrate the commercials?,0.5719,en
2023-02-12 21:32:15+00:00,"@IAMATHLETEpod @19problemz @AshNicoleMoss @REALPACMAN24 @CutonDime25 @BMarshall @jasrifootball @sleepnumber @BleedingGreen @ZBerm @Eagles_Nation3 @AATBirds Dudes a hater sitting on the coach, cant wait to see these bums next year",-0.4215,en
2023-02-12 21:32:15+00:00,@magoo56438 The major achievement of the year … going for a walk!!,0.0,en
2023-02-12 21:32:15+00:00,She could do better https://t.co/IRFb5trWRN,0.4404,en
2023-02-12 21:32:15+00:00,"@tarotwithlove It feels almost euphoric, and not the type of manic “waiting for the other shoe to drop” dread of temporary hope. I actually trust this fully &amp; am so excited 😭💜🥹 WE DESERVE THIS",0.8813,en
2023-02-12 21:32:15+00:00,"@mrbobodenkirk Hey Bob, my son has a birthday today and he's a huge fan of yours. Give him a hug. His name is Samuel. https://t.co/Knk1aip69V",0.7717,en
2023-02-12 21:32:16+00:00,@TG4TV Mise ag iarraidh cúpla buidéal buckfast a thabhairt isteach go dtí Coppers.,0.0,en
2023-02-12 21:32:16+00:00,"ShanaQuennaLivelyLorraine   
#襄樊 #招远 #衢州 https://t.co/KxHIn9VJWz",0.0,en
2023-02-12 21:32:16+00:00,@altoidsrevenge to be fair people on tiktok are unironically identifying as fishes and moons and shit so,-0.3182,en
2023-02-12 21:32:16+00:00,@clegfx Clone since 18th January ! So kinda new ⚡,0.0,en
2023-02-12 21:32:16+00:00,@CaliforniaFrizz So Anarchism.,0.0,en
2023-02-12 21:32:16+00:00,Nate and Amaya nudging each other throughout this episode &gt;&gt; 😍 #LegendsOfTomorrow #SaveLegendsOfTomorrow #RewatchingLegends,0.0,en
2023-02-12 21:32:17+00:00,@scribblynotes_2 KH automatically assumes a moral high ground for himself n passes judgements on contestants. One season he says this is a game show n they’re watched 24 hours. Another season he says what two HMs have between them is their private affair. This season it is a moral science class https://t.co/slcif8dsYH,0.0,en
2023-02-12 21:32:17+00:00,"Oh thank god, courier finally got back in touch and Frosthaven will be delivered to the correct address tomorrow!",0.5983,en
2023-02-12 21:32:17+00:00,i remember the time a hitman nearly gunned me down because his client read my kinlist,0.0,en
2023-02-12 21:32:17+00:00,"“Here it goes again.” Kinn rolls his eyes and crossed his arms 

“Shh, just eat and enjoy your dinner idiot.” He laughs. Kinn grins and digs in. He practically scarfed down his food and is about done with his drink. 

“Want another drink, love?”",0.8074,en
2023-02-12 21:32:17+00:00,"@careermattersng Backend Engineer (Remote/Hybrid)
Tech stack: Python, Django, DRF, FastAPI, MySQL, PostgreSQL, Git and GitHub.",0.0,en
2023-02-12 21:32:17+00:00,@Sofiagains @BidenBev,0.0,en
2023-02-12 21:32:17+00:00,@cate_jenny32 wow great pose so sexy   pretty  please more,0.9561,en
2023-02-12 21:32:17+00:00,A little pre-Super Bowl baking….. https://t.co/8eoF9MpWZb,0.0,en
2023-02-12 21:32:18+00:00,"@wemblings I MEANT LIKE, THE CHARACTER SHE PLAYS",0.7154,en
2023-02-12 21:32:18+00:00,@dremo Dremo shut the fuck up,-0.5423,en
2023-02-12 21:32:18+00:00,#NewProfilePic https://t.co/8UywL8QFLa,0.0,en
2023-02-12 21:32:18+00:00,@tonymoontanaeth @square__enix @Teeird @USHI_ETH Unleash the power of MEVs and Ethereum with this video by a female developer who is making daily passive income. https://t.co/EnPkqDOIev,0.2023,en
2023-02-12 21:32:18+00:00,The Boston Celtics take the 119-109 #NBASundays win over the Memphis Grizzlies ☘️ https://t.co/RP3rVbwTkr,0.5859,en
2023-02-12 21:32:19+00:00,@kgeorgeofficial Agbado is ur next president know dis know peace,0.5423,en
2023-02-12 21:32:19+00:00,⚔️🛡️ NFT @arif_yvs @AwsomeBrendan @_djmalikvoice @BitCoinFriends @AnMina1020 https://t.co/fPqjh1Nd6X,0.0,en
2023-02-12 21:32:19+00:00,@BruceMcCurdy @BrobergEnjoyer It was brutal even the rec hockey effort,-0.6249,en
2023-02-12 21:32:19+00:00,Kinn slowly submerges himself in the water. His muscles from the heat start to relax. Porsche gets in as well but makes Kinn scoot forward so he can sit behind him. Kinn rests his back on Porsche as his husband wraps his arms and legs around him.,0.3612,en
2023-02-12 21:32:18+00:00,Hannah Tobias Godfery Hannah Tobias Godfery Keith Hamilton https://t.co/en8WSHbqHY,0.0,en
2023-02-12 21:32:19+00:00,@FIFAWorldCup @realmadrid Purrr  https://t.co/F6fZkvnX6M,0.0,en
2023-02-12 21:32:19+00:00,"UriahFletcherDouglasGeneva   
#鞍山 #许昌 #中卫 https://t.co/3b8f0QYcDs",0.0,en
2023-02-12 21:32:20+00:00,@OMagicDaily Worst season for NBA refs ever?,-0.6249,en
2023-02-12 21:32:20+00:00,"@WiseCrypto_ @PaaSChain Very Excellent project

@koko_alsarraf @lokercirebon2 @ino_lastson",0.6115,en
2023-02-12 21:32:20+00:00,"I pulled up to my house blasting my bd song, while sugg just laughing at me😂😂😂😂😂😂",0.4939,en
2023-02-12 21:32:20+00:00,Extra toasty cheese itz are the greatest invention in human history,0.6369,en
2023-02-12 21:32:20+00:00,bitches reply with “😭😭” and then steal your tweet 20 seconds later,-0.7964,en
2023-02-12 21:32:20+00:00,@nojumper No such thing as freedom of speech anymore it’s not like he said hate speech,-0.4234,en
2023-02-12 21:32:20+00:00,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #tommyhilfiger #patagonia #brooksbrothers: https://t.co/YU6lawk0gT https://t.co/z6cJrx7l2K,0.862,en
2023-02-12 21:32:20+00:00,The Top 5 Individual Shareholders of P&amp;G https://t.co/eJjsZqySKA - The Inventor Lady #inventing #inventor #invention https://t.co/xOl2RiUGbw,0.2023,en
2023-02-12 21:32:21+00:00,"UlricaWeaverBritneyMorris   
#江西 #昌黎 #安阳 https://t.co/KEGF23Q4PK",0.0,en
2023-02-12 21:32:21+00:00,@MAKHACHEVMMA What happened to the humble bs your team touts? Let’s face it you are less articulate mystic Mac arrogant.,-0.5106,en
2023-02-12 21:32:20+00:00,@CrusaderAlly @Marxist_Jeanist SS soldiers do not deserve any mercy from God,-0.0026,en
2023-02-12 21:32:20+00:00,"@biscwt 
Thank you for participating!
Your prize draw results are...

Oops, better luck next time!

Do check out our official TikTok account too &gt;&gt;&gt; https://t.co/w7tyAkNOsx https://t.co/IT3FdVIDN3",0.9059,en
2023-02-12 21:32:21+00:00,@Curry_82 Sonho,0.0,en
2023-02-12 21:32:21+00:00,Nearly focus he grow security share win clear. https://t.co/P4k9H9FrKL,0.875,en
2023-02-12 21:32:21+00:00,Where are the subs xavier?,0.0,en
2023-02-12 21:32:21+00:00,"FOR THE LATEST IN SPORTS,NEWS,ENTERTAINMENT,CURRENT EVENTS CHECK IT OUT https://t.co/1Fpro04AYT   #TTO #TTO_PROMOS .",0.0,en
2023-02-12 21:32:21+00:00,@tailsassy Only if I can be your seat.... That was out of pocket whoops,0.0,en
